dbpedia1_city_80,geonames_city_20554,true
dbpedia1_city_80,geonames_city_21549,false
dbpedia1_city_80,geonames_city_21632,false
dbpedia1_city_80,geonames_city_7639,false
dbpedia1_city_2925,geonames_city_20722,false
dbpedia1_city_2925,geonames_city_21580,true
dbpedia1_city_2925,geonames_city_22035,false
dbpedia1_city_2926,geonames_city_20722,false
dbpedia1_city_2926,geonames_city_21580,true
dbpedia1_city_2926,geonames_city_22035,false
dbpedia1_city_888,geonames_city_20009,true
dbpedia1_city_1155,geonames_city_20998,false
dbpedia1_city_1155,geonames_city_516,false
dbpedia1_city_1155,geonames_city_20010,true
dbpedia1_city_1155,geonames_city_21434,false
dbpedia1_city_2073,geonames_city_19754,true
dbpedia1_city_490,geonames_city_19754,true
dbpedia1_city_2908,geonames_city_8285,true
dbpedia1_city_2909,geonames_city_8285,true
dbpedia1_city_2913,geonames_city_8285,true
dbpedia1_city_2990,geonames_city_22628,true
dbpedia1_city_2990,geonames_city_16769,false
dbpedia1_city_407,geonames_city_20615,false
dbpedia1_city_407,geonames_city_20013,true
dbpedia1_city_892,geonames_city_19907,true
dbpedia1_city_2472,geonames_city_7385,false
dbpedia1_city_893,geonames_city_18035,false
dbpedia1_city_893,geonames_city_14511,false
dbpedia1_city_893,geonames_city_7187,false
dbpedia1_city_2472,geonames_city_2537,false
dbpedia1_city_893,geonames_city_16834,false
dbpedia1_city_2472,geonames_city_7901,false
dbpedia1_city_415,geonames_city_6695,false
dbpedia1_city_893,geonames_city_10864,false
dbpedia1_city_893,geonames_city_6408,false
dbpedia1_city_1146,geonames_city_21029,false
dbpedia1_city_893,geonames_city_86,false
dbpedia1_city_893,geonames_city_6133,false
dbpedia1_city_2472,geonames_city_6742,false
dbpedia1_city_2475,geonames_city_4035,false
dbpedia1_city_895,geonames_city_21785,false
dbpedia1_city_893,geonames_city_18999,false
dbpedia1_city_1146,geonames_city_4988,false
dbpedia1_city_2475,geonames_city_15460,false
dbpedia1_city_2475,geonames_city_2535,false
dbpedia1_city_2475,geonames_city_6773,false
dbpedia1_city_2472,geonames_city_8176,false
dbpedia1_city_893,geonames_city_15070,false
dbpedia1_city_2470,geonames_city_7127,false
dbpedia1_city_893,geonames_city_16101,false
dbpedia1_city_2472,geonames_city_2539,false
dbpedia1_city_1141,geonames_city_21058,false
dbpedia1_city_893,geonames_city_7186,false
dbpedia1_city_893,geonames_city_6409,false
dbpedia1_city_410,geonames_city_20296,true
dbpedia1_city_2475,geonames_city_7382,false
dbpedia1_city_894,geonames_city_21618,true
dbpedia1_city_414,geonames_city_20086,false
dbpedia1_city_2470,geonames_city_4157,false
dbpedia1_city_414,geonames_city_20475,true
dbpedia1_city_2475,geonames_city_21952,false
dbpedia1_city_2472,geonames_city_16451,false
dbpedia1_city_1141,geonames_city_9392,false
dbpedia1_city_893,geonames_city_732,false
dbpedia1_city_896,geonames_city_19906,false
dbpedia1_city_1142,geonames_city_19856,true
dbpedia1_city_2475,geonames_city_21140,false
dbpedia1_city_2475,geonames_city_19953,false
dbpedia1_city_2472,geonames_city_13738,false
dbpedia1_city_2472,geonames_city_16666,false
dbpedia1_city_893,geonames_city_18277,false
dbpedia1_city_893,geonames_city_21429,true
dbpedia1_city_893,geonames_city_6537,false
dbpedia1_city_2472,geonames_city_16662,false
dbpedia1_city_893,geonames_city_15120,false
dbpedia1_city_2475,geonames_city_6761,false
dbpedia1_city_1146,geonames_city_20095,false
dbpedia1_city_1146,geonames_city_13302,true
dbpedia1_city_1145,geonames_city_16715,false
dbpedia1_city_2475,geonames_city_7900,false
dbpedia1_city_893,geonames_city_6538,false
dbpedia1_city_2475,geonames_city_4036,false
dbpedia1_city_893,geonames_city_16571,false
dbpedia1_city_892,geonames_city_19906,false
dbpedia1_city_2472,geonames_city_20330,false
dbpedia1_city_1146,geonames_city_7011,false
dbpedia1_city_2474,geonames_city_2509,true
dbpedia1_city_2472,geonames_city_20542,false
dbpedia1_city_2475,geonames_city_15458,false
dbpedia1_city_895,geonames_city_19757,true
dbpedia1_city_2475,geonames_city_21137,false
dbpedia1_city_1145,geonames_city_12928,false
dbpedia1_city_2475,geonames_city_22652,false
dbpedia1_city_2470,geonames_city_6455,false
dbpedia1_city_2470,geonames_city_2413,true
dbpedia1_city_2470,geonames_city_10713,false
dbpedia1_city_2472,geonames_city_20273,false
dbpedia1_city_2472,geonames_city_16657,false
dbpedia1_city_1141,geonames_city_7429,false
dbpedia1_city_1141,geonames_city_5844,false
dbpedia1_city_2470,geonames_city_21093,false
dbpedia1_city_893,geonames_city_2758,false
dbpedia1_city_2475,geonames_city_6776,false
dbpedia1_city_897,geonames_city_20419,true
dbpedia1_city_1145,geonames_city_21168,true
dbpedia1_city_2475,geonames_city_6740,false
dbpedia1_city_2475,geonames_city_20331,false
dbpedia1_city_2475,geonames_city_16470,false
dbpedia1_city_2475,geonames_city_235,false
dbpedia1_city_2475,geonames_city_15461,false
dbpedia1_city_893,geonames_city_19000,false
dbpedia1_city_2472,geonames_city_11675,false
dbpedia1_city_896,geonames_city_19907,true
dbpedia1_city_2472,geonames_city_16663,false
dbpedia1_city_1141,geonames_city_373,false
dbpedia1_city_2475,geonames_city_4034,false
dbpedia1_city_893,geonames_city_5663,false
dbpedia1_city_897,geonames_city_21135,false
dbpedia1_city_2472,geonames_city_2538,true
dbpedia1_city_2472,geonames_city_20825,false
dbpedia1_city_895,geonames_city_8141,false
dbpedia1_city_1141,geonames_city_20879,false
dbpedia1_city_899,geonames_city_7637,false
dbpedia1_city_1647,geonames_city_20531,true
dbpedia1_city_2968,geonames_city_18160,true
dbpedia1_city_2932,geonames_city_19566,true
dbpedia1_city_2900,geonames_city_8277,true
dbpedia1_city_2955,geonames_city_16801,true
dbpedia1_city_21,geonames_city_20858,true
dbpedia1_city_2910,geonames_city_8280,true
dbpedia1_city_1617,geonames_city_22175,true
dbpedia1_city_2977,geonames_city_356,true
dbpedia1_city_2959,geonames_city_6523,true
dbpedia1_city_2969,geonames_city_18157,true
dbpedia1_city_1615,geonames_city_21446,true
dbpedia1_city_1607,geonames_city_21098,true
dbpedia1_city_1624,geonames_city_22359,true
dbpedia1_city_2966,geonames_city_18160,true
dbpedia1_city_2972,geonames_city_14901,true
dbpedia1_city_2947,geonames_city_659,true
dbpedia1_city_1635,geonames_city_21164,true
dbpedia1_city_2944,geonames_city_18600,true
dbpedia1_city_1627,geonames_city_21051,true
dbpedia1_city_1610,geonames_city_20222,true
dbpedia1_city_1620,geonames_city_22288,true
dbpedia1_city_1648,geonames_city_19759,true
dbpedia1_city_2911,geonames_city_8203,true
dbpedia1_city_2902,geonames_city_8224,true
dbpedia1_city_2929,geonames_city_19195,true
dbpedia1_city_2907,geonames_city_8225,true
dbpedia1_city_2924,geonames_city_2110,true
dbpedia1_city_868,geonames_city_20093,true
dbpedia1_city_1603,geonames_city_22187,true
dbpedia1_city_869,geonames_city_22288,true
dbpedia1_city_2905,geonames_city_8232,true
dbpedia1_city_2912,geonames_city_8240,true
dbpedia1_city_1641,geonames_city_22296,true
dbpedia1_city_1634,geonames_city_20340,true
dbpedia1_city_1631,geonames_city_20283,true
dbpedia1_city_2906,geonames_city_8246,true
dbpedia1_city_2928,geonames_city_19193,true
dbpedia1_city_2922,geonames_city_1754,true
dbpedia1_city_1614,geonames_city_20025,true
dbpedia1_city_2967,geonames_city_18162,true
dbpedia1_city_2918,geonames_city_2213,true
dbpedia1_city_2923,geonames_city_1263,true
